Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation of Apoptotic Process (GO:0043066)	39/497	0.16334856551266042	0.756647292082696	0	0	1.1982596869663815	2.1710894880823894	SEMA5A;PRKN;PRR5;ASAH2;NOTCH1;SRC;MAZ;ARAF;AGAP2;GATA4;UBE2Z;PRKCZ;FSTL1;FOXO1;SOCS2;SOCS3;CCND2;AKT2;FIGNL1;CLEC5A;FLNA;IER3;PAK4;SIRT1;POU4F1;NFATC4;VEGFA;NR4A2;GREM1;RNF144B;TOX3;AHI1;CD40LG;WT1;CTNNB1;PHIP;DSG2;CIAPIN1;FXN
Regulation of Mitotic Cell Cycle (GO:0007346)	12/131	0.16379039173655746	0.756647292082696	0	0	1.415886869509348	2.561576887154277	CDK9;DDB1;FOXC1;BRINP1;DUSP3;ASAH2;FBXW7;TAL1;DAPK3;PKN2;SIRT1;ANAPC1
Modulation of Chemical Synaptic Transmission (GO:0050804)	13/144	0.16386493878272657	0.756647292082696	0	0	1.3935230164237797	2.5204828255748883	PRKN;HOMER1;PLCL1;GRIK4;SYN3;C1QL3;BCR;GRIN3A;GRM4;GRM6;GRM8;TMEM108;DLGAP2
C21-steroid Hormone Biosynthetic Process (GO:0006700)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	SCP2;CACNA1H
CRD-mediated mRNA Stabilization (GO:0070934)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	CSDE1;YBX1
Cellular Response to Forskolin (GO:1904322)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	ADCY6;ADCY5
Cellular Response to Interleukin-12 (GO:0071349)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	TYK2;JAK2
Establishment of Endothelial Intestinal Barrier (GO:0090557)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	RAP2B;RAPGEF2
Glomerular Filtration (GO:0003094)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	KIRREL1;TMEM63C
Glucan Biosynthetic Process (GO:0009250)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	PER2;GBE1
Glycogen Biosynthetic Process (GO:0005978)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	PER2;GBE1
Growth Hormone Receptor Signaling Pathway via JAK-STAT (GO:0060397)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	TYK2;JAK2
Induction of Positive Chemotaxis (GO:0050930)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	PGF;VEGFA
Inositol Phosphate Biosynthetic Process (GO:0032958)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	SCP2;PPIP5K2
Lens Fiber Cell Differentiation (GO:0070306)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	MAF;HSF4
Maintenance of Protein Localization in Endoplasmic Reticulum (GO:0035437)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	RER1;GPAA1
Mitral Valve Morphogenesis (GO:0003183)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	NOTCH1;AXIN2
Monoamine Transport (GO:0015844)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	SLC22A2;SLC18A2
Muscle Cell Migration (GO:0014812)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	DDR1;CCN3
Negative Regulation of Alpha-Beta T Cell Proliferation (GO:0046642)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	TWSG1;SLC4A2
Negative Regulation of Cell Division (GO:0051782)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	SUSD2;E2F8
Negative Regulation of Cell-Cell Adhesion Mediated by Cadherin (GO:2000048)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	NOTCH1;VEGFA
Negative Regulation of Centrosome Duplication (GO:0010826)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	KAT2B;CENATAC
Negative Regulation of Intracellular Estrogen Receptor Signaling Pathway (GO:0033147)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	VPS18;CNOT1
Negative Regulation of Triglyceride Metabolic Process (GO:0090209)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	FBXW7;SIRT1
Nerve Growth Factor Signaling Pathway (GO:0038180)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	RAPGEF1;RAPGEF2
Neuron Fate Specification (GO:0048665)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	ISL2;POU4F1
Neuronal Ion Channel Clustering (GO:0045161)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	CNTNAP2;SPTBN4
Positive Regulation of MHC Class II Biosynthetic Process (GO:0045348)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	JAK2;SIRT1
Positive Regulation of Actin Filament Depolymerization (GO:0030836)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	SEMA5A;CARMIL2
Positive Regulation of Integrin Activation (GO:0033625)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	SRC;FERMT2
Positive Regulation of Interleukin-5 Production (GO:0032754)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	PRKCZ;IL17RA
Positive Regulation of Platelet Aggregation (GO:1901731)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	JAK2;MFSD2B
Positive Regulation of Toll-Like Receptor 9 Signaling Pathway (GO:0034165)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	SYK;ADCY7
Positive Regulation of Transcription of Nucleolar Large rRNA by RNA Polymerase I (GO:1901838)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	PIH1D1;SIRT7
Positive Regulation of Vasculogenesis (GO:2001214)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	RRAS;RAPGEF2
Progesterone Metabolic Process (GO:0042448)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	DHRS9;SCP2
Prostaglandin Transport (GO:0015732)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	SLCO3A1;SLC22A2
RNA Localization to Cajal Body (GO:0090670)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	SHQ1;NHP2
Regulation of Animal Organ Morphogenesis (GO:2000027)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	SMO;WT1
Regulation of Cell Activation (GO:0050865)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	SYK;EMILIN1
Regulation of Extracellular Matrix Assembly (GO:1901201)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	NOTCH1;EMILIN1
Regulation of Focal Adhesion Disassembly (GO:0120182)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	DUSP3;PAK4
Regulation of Macrophage Migration (GO:1905521)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	MTUS1;EMILIN1
Regulation of Protein Tyrosine Kinase Activity (GO:0061097)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	RAP2B;DOK7
Regulation of Urine Volume (GO:0035809)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	NPR1;ADCY6
Response to Forskolin (GO:1904321)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	ADCY6;ADCY5
Small Nucleolar Ribonucleoprotein Complex Assembly (GO:0000491)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	SHQ1;PIH1D1
Somatic Recombination of Immunoglobulin Genes Involved in Immune Response (GO:0002204)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	CD40LG;PCYT1A
TRIF-dependent Toll-Like Receptor Signaling Pathway (GO:0035666)	2/11	0.16388122576830103	0.756647292082696	0	0	3.115118123382586	5.634044214377035	TRAF3;MAP3K7
Glucose Metabolic Process (GO:0006006)	7/68	0.16606228874274767	0.763385444709091	0	0	1.6101921222461242	2.89092658227162	PER2;HKDC1;ENO1;SLC39A14;G6PC1;PDK2;GDPGP1
MRNA Transport (GO:0051028)	7/68	0.16606228874274767	0.763385444709091	0	0	1.6101921222461242	2.89092658227162	GLE1;SMG1;RBM15B;DDX39A;FXR2;NXF3;NUP85
Regulation of Alternative mRNA Splicing, via Spliceosome (GO:0000381)	7/68	0.16606228874274767	0.763385444709091	0	0	1.6101921222461242	2.89092658227162	DDX17;RBM15B;RBFOX3;NOVA1;SRSF2;CELF5;ARGLU1
Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193)	9/93	0.16648655291667555	0.763385444709091	0	0	1.5038034095813553	2.6960800117630392	GRM4;SMO;GRM8;PALM;APLNR;OPRL1;FLNA;ADRA2A;ADCY6
Calcium Ion Transmembrane Transport (GO:0070588)	9/93	0.16648655291667555	0.763385444709091	0	0	1.5038034095813553	2.6960800117630392	TRPM2;CACNA2D3;ATP2B4;TRPV3;ANO6;CACNA1C;PKD2;GRIN2C;SLC8A1
Positive Regulation of Biomineral Tissue Development (GO:0070169)	5/44	0.16712702663677967	0.763385444709091	0	0	1.7983472350942231	3.21724521262638	RXRA;ANO6;AMELX;SLC8A1;WNT4
Positive Regulation of Receptor-Mediated Endocytosis (GO:0048260)	5/44	0.16712702663677967	0.763385444709091	0	0	1.7983472350942231	3.21724521262638	GREM1;AHI1;TBC1D5;LDLRAP1;VEGFA
Substantia Nigra Development (GO:0021762)	5/44	0.16712702663677967	0.763385444709091	0	0	1.7983472350942231	3.21724521262638	PADI2;SUDS3;SYPL2;DYNLL1;COX6B1
Type I Interferon-Mediated Signaling Pathway (GO:0060337)	5/44	0.16712702663677967	0.763385444709091	0	0	1.7983472350942231	3.21724521262638	HDAC4;IFNAR2;TRAF3;STAT2;TYK2
Positive Regulation of Macroautophagy (GO:0016239)	8/81	0.17101351016059402	0.779286682556451	0	0	1.5378857585939518	2.7159258097586814	PRKN;SNX18;RALB;PIP4K2A;WIPI1;MAP3K7;SIRT1;ELAPOR1
Protein Deubiquitination (GO:0016579)	8/81	0.17101351016059402	0.779286682556451	0	0	1.5378857585939518	2.7159258097586814	PRKN;USP25;ZRANB1;USP16;USP27X;USP29;USP19;OTUD3
Multicellular Organismal-Level Water Homeostasis (GO:0050891)	4/33	0.17478360614674363	0.7917759119439058	0	0	1.9343556212864224	3.3739158539774294	GNAS;ADCY7;ADCY6;ADCY5
Negative Regulation of Carbohydrate Metabolic Process (GO:0045912)	4/33	0.17478360614674363	0.7917759119439058	0	0	1.9343556212864224	3.3739158539774294	HDAC4;NR0B1;PPARA;CBFA2T3
Non-motile Cilium Assembly (GO:1905515)	4/33	0.17478360614674363	0.7917759119439058	0	0	1.9343556212864224	3.3739158539774294	BBS1;TBC1D32;CSNK1D;RPGRIP1L
Positive Regulation of Protein Localization to Mitochondrion (GO:1903749)	4/33	0.17478360614674363	0.7917759119439058	0	0	1.9343556212864224	3.3739158539774294	FBXW7;UBE2D3;HPS4;HUWE1
Regulation of Lamellipodium Assembly (GO:0010591)	4/33	0.17478360614674363	0.7917759119439058	0	0	1.9343556212864224	3.3739158539774294	ACTR2;AKIRIN1;CARMIL2;DMTN
Protein Localization to Membrane (GO:0072657)	17/199	0.17564258620313858	0.7936659263031883	0	0	1.3120219446207289	2.2820051593019666	SPTBN4;FYB2;C2CD5;DENND4C;KCNIP4;TTC7B;ABCA12;PRKCZ;RAB11A;DLG1;ZFYVE27;SCP2;SLMAP;EPB41L3;FLNA;FERMT2;GPR179
Mononuclear Cell Differentiation (GO:1903131)	6/57	0.17776317062928698	0.7936659263031883	0	0	1.650427767188262	2.8507890261137057	TRPM2;RXRA;MYH9;SIRT1;RELB;VEGFA
Endothelial Cell Proliferation (GO:0001935)	3/22	0.17788352274398034	0.7936659263031883	0	0	2.213850415512465	3.8224923726951547	SEMA5A;DLG1;BMPER
Hippo Signaling (GO:0035329)	3/22	0.17788352274398034	0.7936659263031883	0	0	2.213850415512465	3.8224923726951547	TEAD4;MOB1B;FAT4
Megakaryocyte Differentiation (GO:0030219)	3/22	0.17788352274398034	0.7936659263031883	0	0	2.213850415512465	3.8224923726951547	MAF;TAL1;FLNA
Negative Regulation of Inflammatory Response to Antigenic Stimulus (GO:0002862)	3/22	0.17788352274398034	0.7936659263031883	0	0	2.213850415512465	3.8224923726951547	SYK;SRC;GNAS
Positive Regulation of Interleukin-4 Production (GO:0032753)	3/22	0.17788352274398034	0.7936659263031883	0	0	2.213850415512465	3.8224923726951547	CD40LG;SYK;PRKCZ
Pulmonary Valve Development (GO:0003177)	3/22	0.17788352274398034	0.7936659263031883	0	0	2.213850415512465	3.8224923726951547	JAG1;NOTCH1;RBPJ
Regulation of Adipose Tissue Development (GO:1904177)	3/22	0.17788352274398034	0.7936659263031883	0	0	2.213850415512465	3.8224923726951547	DDB1;KLF7;SIRT1
Regulation of Calcium Ion Import (GO:0090279)	3/22	0.17788352274398034	0.7936659263031883	0	0	2.213850415512465	3.8224923726951547	PDGFB;CTNNB1;PKD2
Regulation of Cardiac Muscle Cell Proliferation (GO:0060043)	3/22	0.17788352274398034	0.7936659263031883	0	0	2.213850415512465	3.8224923726951547	NOTCH1;RBPJ;FGF2
Regulation of Dendritic Spine Development (GO:0060998)	3/22	0.17788352274398034	0.7936659263031883	0	0	2.213850415512465	3.8224923726951547	GRIN3A;FOXO6;SHANK1
Regulation of Epithelial Cell Differentiation (GO:0030856)	3/22	0.17788352274398034	0.7936659263031883	0	0	2.213850415512465	3.8224923726951547	KLF7;MAFG;APOLD1
Ephrin Receptor Signaling Pathway (GO:0048013)	5/45	0.1784410253267677	0.7952308034840655	0	0	1.7532944277108433	3.0217979013697844	TIAM1;EPHA7;EFNB3;SRC;EPHB3
Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	8/82	0.17923741117688852	0.7978554205860108	0	0	1.5170219275879653	2.6078274917949007	RGS3;GNG4;TULP3;RGS12;RPGRIP1L;RGS11;RGS9;SLC39A14
Positive Regulation of Cell Motility (GO:2000147)	21/254	0.1809373898479246	0.7997640769837044	0	0	1.266336491154611	2.164934209218202	SEMA5A;SEMA6B;SEMA5B;PDGFRA;SEMA6C;CARMIL2;NOTCH1;MAZ;PDGFB;F3;ADRA2A;VEGFA;ACTG1;TIAM1;SMO;AKT2;GCNT2;ADAM9;CDH13;DRD1;FERMT2
Positive Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	9/95	0.18167303667660917	0.7997640769837044	0	0	1.4686731539380313	2.5048906647756617	ACTR2;AKIRIN1;CARMIL2;PALM;CCP110;RAPGEF2;ENTR1;TAPT1;RHOQ
Regulation of RNA Biosynthetic Process (GO:2001141)	39/503	0.18245784867571757	0.7997640769837044	0	0	1.1823752198475723	2.0114994063275327	KDM5B;FOXC1;NOTCH1;PERM1;ONECUT1;CHD7;JADE1;TULP3;GATA4;CHD3;YBX1;SBNO1;SCRT2;DPF1;DMAP1;PITX2;SOX6;PITX3;ARNT2;SKOR2;DENND4A;ACTR5;DAPK3;SOX13;RFX3;NFATC2;ATP1B4;FOXN2;MAFA;FBXL14;SCRT1;SAP30;KAT2B;SFPQ;ZZZ3;WT1;KAT6B;BMAL2;PRMT9
Negative Regulation of Cell Migration (GO:0030336)	16/187	0.1828976821124069	0.7997640769837044	0	0	1.314062173911113	2.2323661359948486	PTPRU;JAG1;DUSP3;TPM1;FIGNL2;ADARB1;FOXO3;MCC;PODN;FGF2;ING1;MAPK15;SAP30;ADGRG1;RAP2B;SUDS3
Neuron Projection Development (GO:0031175)	18/214	0.1837285357541601	0.7997640769837044	0	0	1.2899743927989447	2.1855984021382477	PTPRU;CNTNAP2;NEDD4L;BHLHE22;POU4F1;TSKU;RAB11A;ALCAM;ZFYVE27;EPB41L3;TMEM108;RAPGEF2;CNTN4;ERCC6;MARK2;EPHB3;PLXNA3;SHANK1
Negative Regulation of Blood Vessel Morphogenesis (GO:2000181)	8/83	0.18763073983695658	0.7997640769837044	0	0	1.496714465408805	2.504421478800093	FOXC1;NPR1;STAB1;ATP2B4;CTNNB1;EMILIN1;ISM1;WNT4
Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220)	4/34	0.1883829049898326	0.7997640769837044	0	0	1.869776774517181	3.1211784664264797	SYK;SRC;LBP;MAP3K7
JNK Cascade (GO:0007254)	4/34	0.1883829049898326	0.7997640769837044	0	0	1.869776774517181	3.1211784664264797	MAP3K13;MAP3K7;MAP4K3;MAP3K5
Mesenchymal Cell Migration (GO:0090497)	4/34	0.1883829049898326	0.7997640769837044	0	0	1.869776774517181	3.1211784664264797	SEMA5A;SEMA6B;SEMA5B;SEMA6C
Regulation of Metabolic Process (GO:0019222)	4/34	0.1883829049898326	0.7997640769837044	0	0	1.869776774517181	3.1211784664264797	PRKN;RBPJ;PPARA;PDK2
Response to Estradiol (GO:0032355)	4/34	0.1883829049898326	0.7997640769837044	0	0	1.869776774517181	3.1211784664264797	SOCS2;CTNNB1;SSTR1;POU4F1
Vasculogenesis (GO:0001570)	4/34	0.1883829049898326	0.7997640769837044	0	0	1.869776774517181	3.1211784664264797	NOTCH1;WT1;APLNR;VEGFA
Angiotensin-activated Signaling Pathway (GO:0038166)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	ACE;SRC
CAMP/PKA Signal Transduction (GO:0141156)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	ATF1;TCP11
Central Nervous System Projection Neuron Axonogenesis (GO:0021952)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	SPTBN4;TSKU
Ganglion Development (GO:0061548)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	NRP2;CTNNB1
Host-mediated Suppression of Viral Genome Replication (GO:0044828)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	PRKN;SMC6
Interleukin-10-mediated Signaling Pathway (GO:0140105)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	IL10RB;TYK2
Intestinal Lipid Absorption (GO:0098856)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	ABCG8;NPC1
Mitochondrial DNA Replication (GO:0006264)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	RNASEH1;DNA2
Morphogenesis of a Polarized Epithelium (GO:0001738)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	CELSR1;ACTG1
MyD88-independent Toll-Like Receptor Signaling Pathway (GO:0002756)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	TRAF3;MAP3K7
Negative Regulation of RNA Catabolic Process (GO:1902369)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	METTL3;NRDE2
Negative Regulation of Myotube Differentiation (GO:0010832)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	HDAC4;CCN3
Neg Reg Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900152)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	CSDE1;YBX1
Negative Regulation of Reactive Oxygen Species Biosynthetic Process (GO:1903427)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	PPARA;SLC18A2
Negative Regulation of Steroid Biosynthetic Process (GO:0010894)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	NR0B1;WNT4
Neurotransmitter Uptake (GO:0001504)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	SLC22A2;SLC18A2
Nicotinate Metabolic Process (GO:1901847)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	PARP10;NAXD
Olefinic Compound Biosynthetic Process (GO:0120255)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	SCP2;CACNA1H
Phosphatidylethanolamine Acyl-Chain Remodeling (GO:0036152)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	LPCAT3;MBOAT1
Podocyte Differentiation (GO:0072112)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	JAG1;WT1
Positive Regulation of B Cell Differentiation (GO:0045579)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	SYK;PPP2R3C
Positive Regulation of Circadian Rhythm (GO:0042753)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	FBXW11;BMAL2
Positive Regulation of Fatty Acid Oxidation (GO:0046321)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	AKT2;PPARA
Positive Regulation of Platelet Activation (GO:0010572)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	FLNA;JAK2
Positive Regulation of Protein Depolymerization (GO:1901881)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	SEMA5A;NES
Positive Regulation of Smooth Muscle Cell Apoptotic Process (GO:0034393)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	E2F3;FOXO1
Positive Regulation of Vascular Endothelial Cell Proliferation (GO:1905564)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	FGF2;FGFR1
Protein K29-linked Ubiquitination (GO:0035519)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	PRKN;RNF126
Regulation of Keratinocyte Migration (GO:0051547)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	EPB41L4B;ADAM9
Succinyl-CoA Metabolic Process (GO:0006104)	2/12	0.18839996197276032	0.7997640769837044	0	0	2.803456048084147	4.679495526712035	DLST;SUCLG1
Negative Regulation of Canonical Wnt Signaling Pathway (GO:0090090)	11/122	0.19001793104272435	0.8005090012569546	0	0	1.390985539245751	2.309921826714226	GREM1;PRKN;PTPRU;TLE2;JADE1;SOX13;NPHP4;TMEM131L;AXIN2;MCC;RBMS3
Protein Complex Oligomerization (GO:0051259)	11/122	0.19001793104272435	0.8005090012569546	0	0	1.390985539245751	2.309921826714226	OXA1L;MPP2;HOMER1;ATL3;FIGNL1;NACC2;CARD9;ZBTB1;PKD2;IKZF4;TGM2
Positive Regulation of Wound Healing (GO:0090303)	5/46	0.1900324280154965	0.8005090012569546	0	0	1.7104393182486042	2.840288050979954	DMTN;EMILIN1;ADRA2A;FERMT2;ACTG1
Regulation of Cell-Substrate Adhesion (GO:0010810)	5/46	0.1900324280154965	0.8005090012569546	0	0	1.7104393182486042	2.840288050979954	NOTCH1;DMTN;PDGFB;GCNT2;JAK2
Regulation of Dendrite Development (GO:0050773)	5/46	0.1900324280154965	0.8005090012569546	0	0	1.7104393182486042	2.840288050979954	ALK;SDC2;NEDD4L;KNDC1;CSMD3
Regulation of Nitric Oxide Biosynthetic Process (GO:0045428)	5/46	0.1900324280154965	0.8005090012569546	0	0	1.7104393182486042	2.840288050979954	DDAH1;ATP2B4;ASL;PKD2;JAK2
Regulation of Protein Localization to Mitochondrion (GO:1903747)	5/46	0.1900324280154965	0.8005090012569546	0	0	1.7104393182486042	2.840288050979954	PRKN;FBXW7;UBE2D3;HPS4;HUWE1
Regulation of ERK1 and ERK2 Cascade (GO:0070372)	19/229	0.1912446666948375	0.8047341226568328	0	0	1.2708668551134306	2.1022701035950533	PDGFRA;EPHA7;DUSP3;NOTCH1;SYK;FBXW7;CARD9;PDGFB;PRKCZ;FGF2;VEGFA;DLG1;RRAS;BMPER;GCNT2;RAPGEF2;EMILIN1;PDE8B;FERMT2
Positive Regulation of Cellular Process (GO:0048522)	49/647	0.1928097257847	0.8059590275364367	0	0	1.1530920826430782	1.898048898234953	PRR5;C2CD5;TCIRG1;FGF2;TGM1;EPB41L4B;CCND2;AKT2;DPF1;LEPR;CCN3;PITX2;TGM2;PDGFRA;ACTL6B;TPM1;LIFR;DYNLL1;ARID1A;SIRT1;PGF;ADRA2A;GREM1;TIAM1;TAL1;PARD3;PHIP;DSG2;HDAC4;PRKN;NOTCH1;MYRF;MAZ;PDGFB;TGFA;TTK;NID1;ADGRG1;RPS15A;RAB25;GCNT2;IL10RB;HELZ;MAPK15;VEGFA;CCPG1;GID8;CTNNB1;FGFR1
Negative Regulation of Cell Adhesion (GO:0007162)	7/71	0.19330776331631655	0.8059590275364367	0	0	1.5344669117647058	2.5218529925078195	SEMA5A;NOTCH1;DMTN;JAG1;PLXND1;GCNT2;CDH13
