Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
G Protein-Coupled Glutamate Receptor Signaling Pathway (GO:0007216)	2/15	0.0344763922987932	0.6062657316462619	0	0	7.6696026619690745	25.827237179651448	HOMER1;HOMER3
Protein Polymerization (GO:0051258)	4/63	0.03586411003554322	0.6062657316462619	0	0	3.3891369370150417	11.279109422235237	FGA;MAPT;JAK2;FGF13
Chondrocyte Differentiation (GO:0002062)	3/37	0.03620596401989179	0.6062657316462619	0	0	4.405237094837935	14.618917719653737	SOX9;AGRN;AMELX
Regulation of Double-Strand Break Repair (GO:2000779)	5/93	0.037123582672105415	0.6062657316462619	0	0	2.843385780885781	9.364699200777773	SMARCB1;SMARCC2;TRRAP;MGMT;DPF1
Regulation of Microtubule Cytoskeleton Organization (GO:0070507)	3/38	0.038751297823572076	0.6062657316462619	0	0	4.279154518950437	13.909781301798919	MAP6;MAPT;BICD1
Cell Communication by Electrical Coupling Involved in Cardiac Conduction (GO:0086064)	2/16	0.03889646121003278	0.6062657316462619	0	0	7.121410396219557	23.122165615989495	GJA1;ATP1B2
L-glutamine Family Amino Acid Biosynthetic Process (GO:0009084)	2/16	0.03889646121003278	0.6062657316462619	0	0	7.121410396219557	23.122165615989495	ASL;NAGS
Mammary Gland Epithelium Development (GO:0061180)	2/16	0.03889646121003278	0.6062657316462619	0	0	7.121410396219557	23.122165615989495	JAK2;WNT3
Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000045)	6/126	0.03909454952095214	0.6062657316462619	0	0	2.5044987146529563	8.11901435856034	DLG1;SMARCB1;SMARCC2;DPF1;PIM1;SASS6
Protein Localization to Plasma Membrane (GO:0072659)	7/161	0.04105790743009336	0.6062657316462619	0	0	2.278701968134958	7.275375458294394	SPTBN4;TSPAN15;FYB2;DLG1;C2CD5;FGF13;GPR179
Aortic Valve Morphogenesis (GO:0003180)	3/39	0.041385279063944236	0.6062657316462619	0	0	4.160076530612245	13.249136701518212	ADAMTS19;NOS3;SOX9
Glutamate Receptor Signaling Pathway (GO:0007215)	3/39	0.041385279063944236	0.6062657316462619	0	0	4.160076530612245	13.249136701518212	HOMER1;GRIK4;HOMER3
L-amino Acid Transport (GO:0015807)	3/39	0.041385279063944236	0.6062657316462619	0	0	4.160076530612245	13.249136701518212	SLC43A1;SLC7A11;SLC17A8
Positive Regulation of Axonogenesis (GO:0050772)	3/39	0.041385279063944236	0.6062657316462619	0	0	4.160076530612245	13.249136701518212	MAP6;MAPT;L1CAM
Cell-cell Adhesion Mediated by Integrin (GO:0033631)	2/17	0.04351848361148713	0.6062657316462619	0	0	6.646310432569974	20.8333221058981	VCAM1;ADAM9
Central Nervous System Neuron Development (GO:0021954)	2/17	0.04351848361148713	0.6062657316462619	0	0	6.646310432569974	20.8333221058981	MAPT;ARHGAP35
Regulation of Superoxide Anion Generation (GO:0032928)	2/17	0.04351848361148713	0.6062657316462619	0	0	6.646310432569974	20.8333221058981	F2RL1;MAPT
Host-mediated Activation of Viral Transcription (GO:0043923)	2/17	0.04351848361148713	0.6062657316462619	0	0	6.646310432569974	20.8333221058981	SMARCB1;LEF1
Mesenchyme Morphogenesis (GO:0072132)	2/17	0.04351848361148713	0.6062657316462619	0	0	6.646310432569974	20.8333221058981	NOS3;SOX9
Positive Regulation of Superoxide Anion Generation (GO:0032930)	2/17	0.04351848361148713	0.6062657316462619	0	0	6.646310432569974	20.8333221058981	F2RL1;MAPT
Establishment of Spindle Orientation (GO:0051294)	3/40	0.04410711508151468	0.6062657316462619	0	0	4.047435190292333	12.632588272578825	PKHD1;GJA1;ENKD1
Protein Localization to Membrane (GO:0072657)	8/199	0.044516067579388995	0.6062657316462619	0	0	2.101167525738328	6.538633909420855	SPTBN4;TSPAN15;FYB2;C2CD5;DLG1;AGRN;FGF13;GPR179
Regulation of Sodium Ion Transport (GO:0002028)	3/41	0.04691593767430153	0.6062657316462619	0	0	3.940722341568206	12.056237415012859	SPTBN4;DLG1;SCN4B
Synapse Organization (GO:0050808)	7/166	0.04707022744661748	0.6062657316462619	0	0	2.2064773390390973	6.743247591624473	TENM2;HMCN2;CNTN2;NRCAM;MAPT;L1CAM;AGRN
Regulation of Cartilage Development (GO:0061035)	2/18	0.0483328021352234	0.6062657316462619	0	0	6.2305979643765905	18.876498820835213	KAT2A;SOX9
G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213)	2/18	0.0483328021352234	0.6062657316462619	0	0	6.2305979643765905	18.876498820835213	HRH3;AGRN
Positive Regulation of Transmembrane Transport (GO:0034764)	2/18	0.0483328021352234	0.6062657316462619	0	0	6.2305979643765905	18.876498820835213	C2CD5;PIM1
Aortic Valve Development (GO:0003176)	3/42	0.04981080775212726	0.6062657316462619	0	0	3.8394819466248036	11.51661554102508	ADAMTS19;NOS3;SOX9
Positive Regulation of Lymphocyte Differentiation (GO:0045621)	3/42	0.04981080775212726	0.6062657316462619	0	0	3.8394819466248036	11.51661554102508	SMARCB1;SMARCC2;ZMIZ1
Regulation of Axon Extension (GO:0030516)	3/43	0.05279071987444321	0.6062657316462619	0	0	3.7433035714285716	11.010627480751491	NRCAM;MAPT;L1CAM
Regulation of Nervous System Development (GO:0051960)	3/43	0.05279071987444321	0.6062657316462619	0	0	3.7433035714285716	11.010627480751491	NKX6-2;LEF1;WNT3
Regulation of Neurotransmitter Transport (GO:0051588)	2/19	0.05333006037950707	0.6062657316462619	0	0	5.863792845382428	17.188272813451654	FER1L5;TSPOAP1
Response to Axon Injury (GO:0048678)	2/19	0.05333006037950707	0.6062657316462619	0	0	5.863792845382428	17.188272813451654	DPYSL3;CSPG5
Positive Regulation of Cell Activation (GO:0050867)	2/19	0.05333006037950707	0.6062657316462619	0	0	5.863792845382428	17.188272813451654	SVEP1;JAK2
Sterol Metabolic Process (GO:0016125)	4/72	0.0540863019161252	0.6062657316462619	0	0	2.9392207010681513	8.57421916326049	CYP11A1;FDX1;LCAT;TSKU
Positive Regulation of Cell-Substrate Adhesion (GO:0010811)	4/72	0.0540863019161252	0.6062657316462619	0	0	2.9392207010681513	8.57421916326049	FGA;CARMIL1;CSPG5;JAK2
Neuron Projection Guidance (GO:0097485)	6/138	0.056300568144560435	0.6062657316462619	0	0	2.275414816545922	6.5464836826738715	TENM2;PALLD;CNTN2;NRCAM;L1CAM;ARHGAP35
Cell Projection Organization (GO:0030030)	2/20	0.05850119488929971	0.6062657316462619	0	0	5.5377438507209495	15.72003832196913	ATP1B2;PARVB
Response to Fatty Acid (GO:0070542)	2/20	0.05850119488929971	0.6062657316462619	0	0	5.5377438507209495	15.72003832196913	SOX9;FOXO1
Pulmonary Valve Morphogenesis (GO:0003184)	2/20	0.05850119488929971	0.6062657316462619	0	0	5.5377438507209495	15.72003832196913	NOS3;ADAMTS19
Positive Regulation of Developmental Process (GO:0051094)	9/248	0.05857279887511373	0.6062657316462619	0	0	1.8892839334879787	5.360814582421696	GJA1;SMARCB1;SMARCC2;MSTO1;DPF1;LEF1;KMT5B;SOX9;ING1
Circulatory System Development (GO:0072359)	6/141	0.061213349817188074	0.6062657316462619	0	0	2.2245072836332476	6.2139163542778055	GJA1;KAT2A;HAND2;SOX9;HSPG2;HDAC9
Regulation of Microtubule-Based Process (GO:0032886)	3/46	0.062229748104960556	0.6062657316462619	0	0	3.481608922638823	9.668156859071273	MAP6;MAPT;BICD1
Positive Regulation of Gene Expression, Epigenetic (GO:0141137)	3/46	0.062229748104960556	0.6062657316462619	0	0	3.481608922638823	9.668156859071273	RBM14;SMARCB1;ATAD2
Nervous System Development (GO:0007399)	16/531	0.06321783338056838	0.6062657316462619	0	0	1.564874349975664	4.320882299754915	CNTFR;EMX1;NCAN;LAMA4;L1CAM;FGF17;DLG1;NOVA1;DPF1;ZIC1;CSPG5;NRCAM;MAPT;AGRN;FGF13;RBM45
Regulation of Actin Nucleation (GO:0051125)	2/21	0.0638374272314003	0.6062657316462619	0	0	5.246015802865943	14.433969859036234	CARMIL1;RNH1
DNA Biosynthetic Process (GO:0071897)	2/21	0.0638374272314003	0.6062657316462619	0	0	5.246015802865943	14.433969859036234	TYMS;POLE
Endocardial Cushion Morphogenesis (GO:0003203)	2/21	0.0638374272314003	0.6062657316462619	0	0	5.246015802865943	14.433969859036234	NOS3;SOX9
Endonucleolytic Clvg of Tricistronic rRNA Trans (GO:0000479)	2/21	0.0638374272314003	0.6062657316462619	0	0	5.246015802865943	14.433969859036234	ABT1;NOP9
Regulation of Spindle Organization (GO:0090224)	2/21	0.0638374272314003	0.6062657316462619	0	0	5.246015802865943	14.433969859036234	DYNC1H1;SASS6
Intracellular Protein Transmembrane Transport (GO:0065002)	2/21	0.0638374272314003	0.6062657316462619	0	0	5.246015802865943	14.433969859036234	SEC61A1;C2CD5
Protein Localization to Synapse (GO:0035418)	2/21	0.0638374272314003	0.6062657316462619	0	0	5.246015802865943	14.433969859036234	DLG1;HSPG2
Regulation of Neuron Projection Development (GO:0010975)	7/179	0.06522717112533587	0.6062657316462619	0	0	2.038345121074083	5.564435870593756	DPYSL3;MBOAT1;ATP1B2;TOX;SRCIN1;ARHGAP35;TSKU
Negative Regulation of Organelle Assembly (GO:1902116)	3/47	0.06553859437693081	0.6062657316462619	0	0	3.4023075139146566	9.271682924590397	RBM14;KAT2A;KIF24
Modulation of Chemical Synaptic Transmission (GO:0050804)	6/144	0.06637268136983568	0.6062657316462619	0	0	2.1758131217167764	5.901827235822683	FER1L5;HOMER1;IQSEC2;GRIK4;HOMER3;TSPOAP1
Regulation of Anatomical Structure Morphogenesis (GO:0022603)	5/111	0.06917904241950486	0.6062657316462619	0	0	2.35836961780358	6.299340424857431	RNH1;OR10J5;MAPT;SRCIN1;ARHGAP35
Positive Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010971)	2/22	0.06933025637894884	0.6062657316462619	0	0	4.983460559796438	13.300227660665426	RCC2;PIM1
Positive Regulation of Leukocyte Proliferation (GO:0070665)	2/22	0.06933025637894884	0.6062657316462619	0	0	4.983460559796438	13.300227660665426	CSF2RB;JAK2
Protein Acylation (GO:0043543)	2/22	0.06933025637894884	0.6062657316462619	0	0	4.983460559796438	13.300227660665426	KAT2A;FOXO1
Protein Insertion Into Membrane (GO:0051205)	2/22	0.06933025637894884	0.6062657316462619	0	0	4.983460559796438	13.300227660665426	SEC61A1;TRAM1
Pulmonary Valve Development (GO:0003177)	2/22	0.06933025637894884	0.6062657316462619	0	0	4.983460559796438	13.300227660665426	NOS3;ADAMTS19
Regulation of Cellular Response to Stress (GO:0080135)	5/112	0.07130019396247582	0.6062657316462619	0	0	2.336208962377187	6.169591995665663	KAT2A;TRRAP;RADX;MAPT;SUPT7L
Positive Regulation of DNA Repair (GO:0045739)	4/80	0.07376805374617296	0.6062657316462619	0	0	2.6287521873738053	6.85270879534947	SMARCB1;SMARCC2;MGMT;DPF1
Endocardial Cushion Development (GO:0003197)	2/23	0.07497145115822752	0.6062657316462619	0	0	4.745910577971647	12.294983220848215	NOS3;SOX9
Inhibitory Synapse Assembly (GO:1904862)	2/23	0.07497145115822752	0.6062657316462619	0	0	4.745910577971647	12.294983220848215	GABRA5;FGF13
SnRNA 3'-End Processing (GO:0034472)	2/23	0.07497145115822752	0.6062657316462619	0	0	4.745910577971647	12.294983220848215	EXOSC5;EXOSC2
Negative Regulation of Biomineral Tissue Development (GO:0070168)	2/23	0.07497145115822752	0.6062657316462619	0	0	4.745910577971647	12.294983220848215	NOS3;SOX9
Positive Regulation of Axon Extension (GO:0045773)	2/23	0.07497145115822752	0.6062657316462619	0	0	4.745910577971647	12.294983220848215	MAPT;L1CAM
Regulation of Notch Signaling Pathway (GO:0008593)	4/81	0.07645214247678099	0.6062657316462619	0	0	2.5944796891088453	6.670641620462435	TSPAN15;ZMIZ1;NOS3;RFNG
Regulation of Primary Metabolic Process (GO:0080090)	5/115	0.07787567217178015	0.6062657316462619	0	0	2.2721445221445222	5.799970788607245	KAT2A;TRRAP;RBM20;CNDP1;SUPT7L
Positive Regulation of Cell Differentiation (GO:0045597)	10/302	0.0779008529138828	0.6062657316462619	0	0	1.7179327521793275	4.384711334413063	GJA1;PCP4;SMARCB1;SMARCC2;DPF1;LEF1;PLA2G2A;NRCAM;SOX9;WNT3
Regulation of Cold-Induced Thermogenesis (GO:0120161)	6/151	0.07936816023578204	0.6062657316462619	0	0	2.0700292527258224	5.244746167584508	DYNC1H1;GJA1;NOVA1;LAMA4;ESRRG;JAK2
Fatty Acid Beta-Oxidation (GO:0006635)	3/51	0.07955224753457457	0.6062657316462619	0	0	3.118144132653061	7.893086933443915	EHHADH;ACOX3;CPT1B
Nucleosome Assembly (GO:0006334)	3/51	0.07955224753457457	0.6062657316462619	0	0	3.118144132653061	7.893086933443915	ATAD2;SOX9;BAZ1A
Hydrogen Peroxide Metabolic Process (GO:0042743)	2/24	0.08075304297883225	0.6062657316462619	0	0	4.529956049040019	11.398998543972201	PRDX2;PRDX4
Microglial Cell Activation (GO:0001774)	2/24	0.08075304297883225	0.6062657316462619	0	0	4.529956049040019	11.398998543972201	MAPT;JAK2
Positive Regulation of BMP Signaling Pathway (GO:0030513)	2/24	0.08075304297883225	0.6062657316462619	0	0	4.529956049040019	11.398998543972201	KCP;UBE2O
Positive Regulation of Neural Precursor Cell Proliferation (GO:2000179)	2/24	0.08075304297883225	0.6062657316462619	0	0	4.529956049040019	11.398998543972201	DISC1;TOX
Positive Regulation of T Cell Activation (GO:0050870)	5/118	0.08476608885974816	0.6062657316462619	0	0	2.2114817336056274	5.457626673494075	SMARCB1;PNP;SMARCC2;VCAM1;ZMIZ1
Acidic Amino Acid Transport (GO:0015800)	2/25	0.08666731874183702	0.6062657316462619	0	0	4.332780174798097	10.59658694055948	GJA1;SLC17A8
Blood Coagulation, Fibrin Clot Formation (GO:0072378)	2/25	0.08666731874183702	0.6062657316462619	0	0	4.332780174798097	10.59658694055948	FGA;F13A1
Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051043)	2/25	0.08666731874183702	0.6062657316462619	0	0	4.332780174798097	10.59658694055948	TSPAN15;ADAM9
Transcription Initiation at RNA Polymerase III Promoter (GO:0006384)	2/25	0.08666731874183702	0.6062657316462619	0	0	4.332780174798097	10.59658694055948	GTF3C4;POLR3G
Vasodilation (GO:0042311)	2/25	0.08666731874183702	0.6062657316462619	0	0	4.332780174798097	10.59658694055948	NOS3;F2RL1
Negative Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902042)	2/25	0.08666731874183702	0.6062657316462619	0	0	4.332780174798097	10.59658694055948	FGA;NOS3
Positive Regulation of Cell Cycle G2/M Phase Transition (GO:1902751)	2/25	0.08666731874183702	0.6062657316462619	0	0	4.332780174798097	10.59658694055948	RCC2;PIM1
Positive Regulation of Morphogenesis of an Epithelium (GO:1905332)	2/25	0.08666731874183702	0.6062657316462619	0	0	4.332780174798097	10.59658694055948	GJA1;SOX9
Protein Activation Cascade (GO:0072376)	2/25	0.08666731874183702	0.6062657316462619	0	0	4.332780174798097	10.59658694055948	FGA;F13A1
Positive Regulation of Multicellular Organismal Process (GO:0051240)	13/432	0.08843463146897598	0.6062657316462619	0	0	1.5582976171137963	3.779637823240063	DYNC1H1;FGA;SMARCB1;LEF1;ESRRG;CACNA2D4;ING1;TSKU;GJA1;KAT2A;F2RL1;SOX9;JAK2
Insulin Receptor Signaling Pathway (GO:0008286)	3/54	0.09084070641974801	0.6062657316462619	0	0	2.9342737094837936	7.038289134563642	C2CD5;FOXO1;SH2B2
Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815)	3/54	0.09084070641974801	0.6062657316462619	0	0	2.9342737094837936	7.038289134563642	RBM14;SMARCB1;ATAD2
Positive Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	3/54	0.09084070641974801	0.6062657316462619	0	0	2.9342737094837936	7.038289134563642	IL11;JAK2;SRCIN1
Positive Regulation of Cell Cycle Process (GO:0090068)	5/121	0.09196665536633133	0.6062657316462619	0	0	2.1539566755084	5.140049730335143	DYNC1H1;ATRX;LEF1;SASS6;KIF23
Receptor Clustering (GO:0043113)	2/26	0.09270681385993883	0.6062657316462619	0	0	4.152035623409669	9.874841564699713	DLG1;AGRN
Lamellipodium Assembly (GO:0030032)	2/26	0.09270681385993883	0.6062657316462619	0	0	4.152035623409669	9.874841564699713	CARMIL1;PARVB
Phosphatidylethanolamine Metabolic Process (GO:0046337)	2/26	0.09270681385993883	0.6062657316462619	0	0	4.152035623409669	9.874841564699713	PLA2G4E;PLA2G2A
Positive Regulation of Filopodium Assembly (GO:0051491)	2/26	0.09270681385993883	0.6062657316462619	0	0	4.152035623409669	9.874841564699713	TENM2;DPYSL3
Axon Guidance (GO:0007411)	6/158	0.09368968149364774	0.6062657316462619	0	0	1.97398863482614	4.673945579433536	TENM2;PALLD;CNTN2;NRCAM;L1CAM;ARHGAP35
Regulation of Cell Cycle Process (GO:0010564)	6/158	0.09368968149364774	0.6062657316462619	0	0	1.97398863482614	4.673945579433536	CUL7;SMARCB1;SMARCC2;DPF1;LEF1;SOX9
Protein Complex Oligomerization (GO:0051259)	5/122	0.09443480488427583	0.6062657316462619	0	0	2.1354372123602894	5.039302062630137	RS1;UGDH;HOMER1;MAPT;SAMD1
Regulation of Cell Development (GO:0060284)	3/55	0.09474395954269489	0.6062657316462619	0	0	2.8776981946624804	6.781517921159744	LEF1;HDAC9;WNT3
G Protein-Coupled Rec Signaling Pathway, Coupled to Cyclic Nucleotide Second Messenger (GO:0007187)	3/55	0.09474395954269489	0.6062657316462619	0	0	2.8776981946624804	6.781517921159744	MC1R;OR10J5;HRH3
Purine-containing Compound Salvage (GO:0043101)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	PNP
'De Novo' Pyrimidine Nucleobase Biosynthetic Process (GO:0006207)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	TYMS
Pyramidal Neuron Development (GO:0021860)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	ZMIZ1
Activation of Store-Operated Calcium Channel Activity (GO:0032237)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	STIMATE
Blood Coagulation, Common Pathway (GO:0072377)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	FGA
CUT Catabolic Process (GO:0071034)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	EXOSC2
Camera-type Eye Photoreceptor Cell Differentiation (GO:0060219)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	SOX9
Carnitine Shuttle (GO:0006853)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	CPT1B
Cellular Response to Brain-Derived Neurotrophic Factor Stimulus (GO:1990416)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	MAPT
Regulation of Glial Cell Migration (GO:1903975)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	ATP1B2
Cerebral Cortex Radial Glia-Guided Migration (GO:0021801)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	ZMIZ1
DTMP Biosynthetic Process (GO:0006231)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	TYMS
De Novo Centriole Assembly Involved in Multi-Ciliated Epithelial Cell Differentiation (GO:0098535)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	CCDC78
Reg of Skeletal Muscle Contraction by Regulation of Release of Sequestered Calcium Ion (GO:0014809)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	GSTO1
Regulation of Systemic Arterial Blood Pressure by Endothelin (GO:0003100)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	NOS3
Glutamate Secretion (GO:0014047)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	GJA1
IMP Catabolic Process (GO:0006204)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	PNP
Induction of Bacterial Agglutination (GO:0043152)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	FGA
Inosine Metabolic Process (GO:0046102)	1/5	0.0949344660085037	0.6062657316462619	0	0	12.437182741116752	29.28419817511184	PNP
